AMI Meter ID,date,16335457,18762999,230156289,56068032,56073008,56210792,56464971,66675284,66676872,66735042,82458402,82458430,82458528,82458535,82458544,83425325,83425950,83425960,83426095,83692447,83692449,83692455,83692461,83692509,83692538,83693653,83693711,83694184,83761529,83761545,Residential,Total
3/21/21 8:30,3/21/21 9:00,107.472,29.032,65.1,18.336,12.27,717.6,20.64,6.278,14.74,19.656,41.76,22.771,10.214,26.342,28.301,336.6,94.368,101.244,20.304,51.444,135.648,126.48,56.028,192.3,68.04,60.72,68.808,22.392,34.896,3.83,107399.983,111284.583
3/21/21 9:00,3/21/21 9:30,107.472,29.502,52.83,13.76,11.04,638.88,20.64,5.491,15.56,18.18,40.44,22.003,10.214,28.685,25.152,358.8,94.86,101.736,17.024,67.992,126.312,129.104,60.456,253.08,66.24,60.62,62.904,22.097,33.418,3.926,103391.943,107230.291
3/21/21 9:30,3/21/21 10:00,106.816,29.467,46.68,15.072,11.04,712.68,20.148,5.491,14.74,17.688,40.44,22.387,10.416,23.578,28.685,355.08,94.86,101.736,17.024,52.92,127.788,125.824,59.472,301.02,70.02,60.62,65.856,21.802,35.386,6.778,103391.943,107526.887
3/21/21 10:00,3/21/21 10:30,106.816,29.445,46.68,13.104,11.04,771.6,20.64,4.704,13.1,16.212,40.44,18.854,10.118,24.346,25.536,325.56,94.86,101.244,19.648,46.856,124.344,133.68,62.904,288.72,62.64,60,66.84,21.226,34.406,7.958,89541.447,93586.403
3/21/21 10:30,3/21/21 11:00,106.816,29.983,45.45,11.792,10.425,756.84,21.132,3.917,15.56,17.196,38.04,17.28,10.714,23.962,26.726,352.56,94.86,101.736,15.072,61.276,137.616,182.176,57.012,287.52,64.44,59.28,61.92,25.121,34.502,7.757,89541.447,93660.234
3/21/21 11:00,3/21/21 11:30,106.816,30.116,44.22,9.824,9.81,727.44,20.148,5.491,16.38,16.212,36.84,15.706,10.214,22.387,27.494,348.96,94.86,101.244,13.76,62.748,109.608,174.32,57.504,286.26,60.66,59.18,62.904,25.193,35.482,8.256,76404.564,80418.078
3/21/21 11:30,3/21/21 12:00,106.16,29.616,39.3,8.512,11.04,761.76,19.164,4.704,14.74,16.212,38.04,14.131,11.597,22.771,25.92,320.64,94.368,100.752,15.072,46.692,125.328,174.32,61.44,286.26,62.64,58.88,63.888,25.416,34.205,14.842,76404.564,80413.466
3/21/21 12:00,3/21/21 12:30,106.816,29.4,35.61,9.168,10.63,643.8,18.672,3.917,13.1,16.212,41.76,15.322,10.81,24.768,28.301,334.2,94.368,101.244,17.024,49.64,134.184,174.32,58.488,285.66,62.64,58.98,60.936,25.337,34.598,14.64,68619.374,72557.423
3/21/21 12:30,3/21/21 13:00,106.16,28.486,34.38,8.512,10.22,722.52,18.18,4.704,13.1,15.72,81,15.322,11.395,21.619,27.11,335.4,94.368,101.244,12.448,67.008,128.772,173.008,69.3,283.2,60.66,58.67,58.968,24.833,34.406,15.821,68619.374,72730.545
3/21/21 13:00,3/21/21 13:30,106.16,28.795,35.61,8.512,9.81,742.08,18.18,3.917,14.74,16.212,180.6,15.706,11.597,17.664,29.875,324.36,93.876,101.244,13.104,51.116,117.468,174.32,70.776,285.66,62.64,58.47,60.936,24.905,33.226,16.31,62761.943,66954.298
3/21/21 13:30,3/21/21 14:00,106.816,28.205,31.92,6.544,13.5,771.6,18.18,3.13,12.28,13.752,194.04,16.512,11.299,20.045,28.301,351.36,93.876,100.752,11.792,46.364,120.42,169.072,69.792,282.6,64.44,58.36,61.92,22.392,34.502,15.917,62761.943,67188.133
3/21/21 14:00,3/21/21 14:30,105.504,28.644,30.72,7.2,14.115,766.68,18.18,3.917,14.74,9.828,223.56,15.706,11.789,19.238,30.259,351.36,94.368,101.244,13.104,58.98,121.896,168.416,68.316,205.2,60.66,58.98,62.904,24.977,34.109,14.246,58625.282,63173.033
3/21/21 14:30,3/21/21 15:00,105.504,28.091,25.8,7.856,14.73,756.84,17.196,3.13,13.1,8.352,224.76,16.09,11.693,16.512,29.069,324.36,93.876,66.84,11.792,62.092,119.436,172.352,67.824,236.52,60.66,24.26,66.84,24.761,34.205,14.054,58625.282,62913.154
3/21/21 15:00,3/21/21 15:30,106.16,29.214,30.72,6.544,12.885,638.88,17.196,3.13,12.28,8.844,221.16,16.512,11.597,18.854,27.917,345.24,93.876,0.48,11.792,45.708,120.42,165.136,66.348,272.16,58.86,12.08,66.84,27.482,35.184,14.246,56875.032,60957.58
3/21/21 15:30,3/21/21 16:00,106.16,28.679,29.49,7.2,11.04,442.32,16.704,3.13,12.28,8.352,218.64,16.09,11.395,15.322,29.491,348.96,93.876,88.464,12.448,47.84,106.656,119.92,65.856,271.56,60.66,32.35,66.84,29.7,34.013,13.958,56875.032,60808.24
3/21/21 16:00,3/21/21 16:30,106.16,28.938,24.57,7.2,12.27,412.8,17.196,2.342,13.1,8.844,218.64,14.938,11.597,16.512,28.685,324.36,92.892,101.244,12.448,66.024,124.344,117.952,66.348,274.62,58.86,58.47,64.872,29.621,34.502,14.15,57633.786,61709.606
3/21/21 16:30,3/21/21 17:00,106.816,30.01,24.57,5.888,11.655,471.84,16.704,3.13,17.2,9.336,211.32,14.938,11.299,12.941,30.643,348.96,90.432,100.752,12.448,53.736,125.82,36.688,67.332,274.02,58.86,58.57,60.936,24.466,34.598,14.246,57633.786,61589.567
3/21/21 17:00,3/21/21 17:30,106.16,29.338,27.03,7.2,11.04,614.4,17.196,2.342,16.38,9.336,223.56,14.515,11.002,13.747,28.301,351.36,90.924,51.6,13.76,44.892,115.5,6.544,66.348,274.02,60.66,8.39,63.888,25.654,33.12,14.746,59747.624,63700.347
3/21/21 17:30,3/21/21 18:00,106.16,29.763,29.49,7.2,10.22,486.6,16.212,2.342,19.66,8.352,219.84,15.322,11.107,14.131,28.301,321.84,90.432,0.48,13.76,57.504,115.992,7.856,46.692,273.36,58.86,4.91,63.888,26.15,34.205,14.054,59747.624,63393.612
3/21/21 18:00,3/21/21 18:30,106.816,29.255,24.57,6.544,9.4,594.72,16.704,3.13,16.38,8.352,223.56,15.322,10.608,16.896,28.685,345.24,90.924,0.972,12.448,64.06,124.344,7.856,4.908,272.16,58.86,5.12,65.856,24.478,34.013,13.958,61902.706,65416.422
3/21/21 18:30,3/21/21 19:00,106.16,29.244,24.57,7.2,8.58,599.64,15.72,3.13,16.38,8.352,221.16,13.363,10.214,13.747,28.685,352.56,90.432,0.48,12.448,45.38,127.296,6.544,5.892,272.16,60.66,5.22,66.84,26.347,34.205,13.757,61902.706,65494.593
3/21/21 19:00,3/21/21 19:30,106.816,29.425,28.26,7.2,8.58,570.12,16.212,2.342,17.2,8.352,200.28,12.941,10.118,14.131,29.069,330.48,90.432,0.48,12.448,45.708,109.116,7.2,2.448,272.16,58.86,5.32,61.92,26.23,35.088,13.958,65474.651,69100.401
3/21/21 19:30,3/21/21 20:00,106.816,29.111,25.8,6.544,8.58,447.24,16.212,2.342,16.38,7.86,205.2,12.941,9.926,14.515,28.685,363.72,90.924,0.972,12.448,66.68,118.944,72.08,3.432,272.76,62.64,13.31,59.952,26.446,34.013,13.958,65474.651,69149.856
3/21/21 20:00,3/21/21 20:30,106.16,29.291,29.49,8.512,9.81,368.64,16.212,3.13,16.38,8.844,207.6,16.09,9.725,16.09,27.11,367.32,90.432,0.972,13.104,54.556,128.772,117.952,2.448,285.66,64.44,58.77,59.952,26.899,34.598,14.054,71674.502,75481.748
3/21/21 20:30,3/21/21 21:00,107.472,29.514,29.49,8.512,9.81,363.72,16.212,3.917,19.66,8.844,203.88,14.938,9.83,18.086,30.643,339.12,92.892,0.972,13.76,45.38,120.42,152.032,1.956,275.82,62.64,58.57,63.888,25.056,34.896,14.15,71674.502,75393.33
